,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,,winner
2552,59319,29432,91804,0.646148316,0.320596052,"29,887",32.56%,TX,Cameron ,48061,,CLINTON
2553,1260,3201,4542,0.277410832,0.704755614,"1,941",42.73%,TX,Camp ,48063,,TRUMP
2554,249,2617,2945,0.084550085,0.888624788,"2,368",80.41%,TX,Carson ,48065,,TRUMP
2555,2250,9182,11606,0.193865242,0.791142512,"6,932",59.73%,TX,Cass ,48067,,TRUMP
2556,526,1413,1996,0.263527054,0.707915832,887,44.44%,TX,Castro ,48069,,TRUMP
2557,2939,13278,16661,0.176399976,0.796950963,"10,339",62.06%,TX,Chambers ,48071,,TRUMP
2558,3466,12896,16701,0.207532483,0.772169331,"9,430",56.46%,TX,Cherokee ,48073,,TRUMP
2559,253,1802,2084,0.121401152,0.864683301,"1,549",74.33%,TX,Childress ,48075,,TRUMP
2560,536,4376,5011,0.106964678,0.873278787,"3,840",76.63%,TX,Clay ,48077,,TRUMP
2561,190,679,901,0.210876804,0.753607103,489,54.27%,TX,Cochran ,48079,,TRUMP
2562,140,1265,1423,0.098383696,0.888966971,"1,125",79.06%,TX,Coke ,48081,,TRUMP
2563,387,3177,3635,0.106464924,0.874002751,"2,790",76.75%,TX,Coleman ,48083,,TRUMP
2564,139837,200395,356545,0.392200143,0.562046866,"60,558",16.98%,TX,Collin ,48085,,TRUMP
2565,145,983,1154,0.125649913,0.851819757,838,72.62%,TX,Collingsworth ,48087,,TRUMP
2566,1977,6323,8480,0.233136792,0.745636792,"4,346",51.25%,TX,Colorado ,48089,,TRUMP
2567,14166,44996,61567,0.230090795,0.73084607,"30,830",50.08%,TX,Comal ,48091,,TRUMP
2568,788,4300,5208,0.151305684,0.825652842,"3,512",67.43%,TX,Comanche ,48093,,TRUMP
2569,148,885,1067,0.138706654,0.829428304,737,69.07%,TX,Concho ,48095,,TRUMP
2570,2345,13174,15894,0.147539952,0.828866239,"10,829",68.13%,TX,Cooke ,48097,,TRUMP
2571,5057,12212,18127,0.278976113,0.673691179,"7,155",39.47%,TX,Coryell ,48099,,TRUMP
2572,84,486,583,0.144082333,0.833619211,402,68.95%,TX,Cottle ,48101,,TRUMP
2573,299,1047,1381,0.216509776,0.758146271,748,54.16%,TX,Crane ,48103,,TRUMP
2574,372,980,1395,0.266666667,0.702508961,608,43.58%,TX,Crockett ,48105,,TRUMP
2575,468,1180,1712,0.273364486,0.689252336,712,41.59%,TX,Crosby ,48107,,TRUMP
2576,454,280,762,0.595800525,0.367454068,174,22.83%,TX,Culberson ,48109,,CLINTON
2577,222,1258,1535,0.144625407,0.819543974,"1,036",67.49%,TX,Dallam ,48111,,TRUMP
2578,458845,261865,750649,0.611264386,0.348851461,"196,980",26.24%,TX,Dallas ,48113,,CLINTON
2579,835,2636,3562,0.234418866,0.740033689,"1,801",50.56%,TX,Dawson ,48115,,TRUMP
2580,1185,2911,4201,0.282075696,0.692930255,"1,726",41.09%,TX,Deaf Smith ,48117,,TRUMP
2581,400,1836,2279,0.175515577,0.805616498,"1,436",63.01%,TX,Delta ,48119,,TRUMP
2582,110000,169175,293287,0.375059242,0.576824067,"59,175",20.18%,TX,Denton ,48121,,TRUMP
2583,1161,5510,6822,0.170184697,0.807681032,"4,349",63.75%,TX,DeWitt ,48123,,TRUMP
2584,128,755,909,0.140814081,0.830583058,627,68.98%,TX,Dickens ,48125,,TRUMP
2585,2173,974,3225,0.67379845,0.302015504,"1,199",37.18%,TX,Dimmit ,48127,,CLINTON
2586,190,1225,1460,0.130136986,0.839041096,"1,035",70.89%,TX,Donley ,48129,,TRUMP
2587,2783,1316,4159,0.669151238,0.316422217,"1,467",35.27%,TX,Duval ,48131,,CLINTON
2588,776,6008,6935,0.111896179,0.866330209,"5,232",75.44%,TX,Eastland ,48133,,TRUMP
2589,10225,24976,36373,0.281115113,0.686663184,"14,751",40.55%,TX,Ector ,48135,,TRUMP
2590,302,741,1065,0.283568075,0.695774648,439,41.22%,TX,Edwards ,48137,,TRUMP
2591,16197,44807,63064,0.256834327,0.710500444,"28,610",45.37%,TX,Ellis ,48139,,TRUMP
2592,145509,54567,210458,0.691392107,0.259277386,"90,942",43.21%,TX,El Paso ,48141,,CLINTON
2593,2159,11205,13810,0.156335988,0.811368573,"9,046",65.50%,TX,Erath ,48143,,TRUMP
2594,1682,3438,5232,0.32148318,0.657110092,"1,756",33.56%,TX,Falls ,48145,,TRUMP
2595,2123,9536,11972,0.177330438,0.796525226,"7,413",61.92%,TX,Fannin ,48147,,TRUMP
2596,2127,8648,11029,0.1928552,0.784114607,"6,521",59.13%,TX,Fayette ,48149,,TRUMP
2597,403,1265,1722,0.234030197,0.734610918,862,50.06%,TX,Fisher ,48151,,TRUMP
2598,435,1473,1958,0.222165475,0.752298264,"1,038",53.01%,TX,Floyd ,48153,,TRUMP
2599,113,383,511,0.221135029,0.749510763,270,52.84%,TX,Foard ,48155,,TRUMP
2600,134475,117212,260367,0.516482504,0.450179938,"17,263",6.63%,TX,Fort Bend ,48157,,CLINTON
2601,665,3583,4356,0.152662994,0.822543618,"2,918",66.99%,TX,Franklin ,48159,,TRUMP
2602,1461,5995,7608,0.1920347,0.78798633,"4,534",59.60%,TX,Freestone ,48161,,TRUMP
2603,1401,1232,2683,0.522176668,0.459187477,169,6.30%,TX,Frio ,48163,,CLINTON
2604,597,3907,4609,0.129529182,0.847689304,"3,310",71.82%,TX,Gaines ,48165,,TRUMP
2605,45503,73566,123994,0.366977434,0.593302902,"28,063",22.63%,TX,Galveston ,48167,,TRUMP
2606,224,1223,1475,0.151864407,0.829152542,999,67.73%,TX,Garza ,48169,,TRUMP
2607,2286,10445,13123,0.174197973,0.795930809,"8,159",62.17%,TX,Gillespie ,48171,,TRUMP
2608,34,553,602,0.056478405,0.918604651,519,86.21%,TX,Glasscock ,48173,,TRUMP
2609,973,2618,3713,0.262052249,0.705090224,"1,645",44.30%,TX,Goliad ,48175,,TRUMP
2610,1567,4580,6304,0.248572335,0.726522843,"3,013",47.80%,TX,Gonzales ,48177,,TRUMP
2611,699,6495,7360,0.094972826,0.882472826,"5,796",78.75%,TX,Gray ,48179,,TRUMP
2612,10276,35274,47068,0.218322427,0.749426362,"24,998",53.11%,TX,Grayson ,48181,,TRUMP
2613,11623,28693,41365,0.280986341,0.693654055,"17,070",41.27%,TX,Gregg ,48183,,TRUMP
2614,2194,7065,9528,0.230268682,0.741498741,"4,871",51.12%,TX,Grimes ,48185,,TRUMP
2615,18308,36495,57220,0.319958057,0.637801468,"18,187",31.78%,TX,Guadalupe ,48187,,TRUMP
2616,2090,6347,8802,0.237446035,0.721086117,"4,257",48.36%,TX,Hale ,48189,,TRUMP
2617,164,891,1089,0.150596878,0.818181818,727,66.76%,TX,Hall ,48191,,TRUMP
2618,479,3056,3609,0.132723746,0.846771959,"2,577",71.40%,TX,Hamilton ,48193,,TRUMP
2619,171,1730,1947,0.087827427,0.888546482,"1,559",80.07%,TX,Hansford ,48195,,TRUMP
2620,249,1207,1511,0.164791529,0.798808736,958,63.40%,TX,Hardeman ,48197,,TRUMP
2621,2779,19600,22768,0.122057273,0.860857344,"16,821",73.88%,TX,Hardin ,48199,,TRUMP
2622,706471,544960,1302887,0.542235052,0.418271116,"161,511",12.40%,TX,Harris ,48201,,CLINTON
2623,7130,18712,26364,0.270444546,0.709755728,"11,582",43.93%,TX,Harrison ,48203,,TRUMP
2624,172,1727,1945,0.088431877,0.887917738,"1,555",79.95%,TX,Hartley ,48205,,TRUMP
2625,314,1403,1765,0.177903683,0.79490085,"1,089",61.70%,TX,Haskell ,48207,,TRUMP
2626,33117,33730,71524,0.463019406,0.471589956,613,0.86%,TX,Hays ,48209,,TRUMP
2627,181,1460,1687,0.107291049,0.865441612,"1,279",75.82%,TX,Hemphill ,48211,,TRUMP
2628,5649,23574,29855,0.189214537,0.78961648,"17,925",60.04%,TX,Henderson ,48213,,TRUMP
2629,118739,48608,172990,0.686392277,0.28098734,"70,131",40.54%,TX,Hidalgo ,48215,,CLINTON
2630,2535,10075,12906,0.19642027,0.780644661,"7,540",58.42%,TX,Hill ,48217,,TRUMP
2631,1257,5793,7282,0.172617413,0.795523208,"4,536",62.29%,TX,Hockley ,48219,,TRUMP
2632,4001,21367,26120,0.153177642,0.818032159,"17,366",66.49%,TX,Hood ,48221,,TRUMP
2633,2508,10704,13476,0.186108638,0.79430098,"8,196",60.82%,TX,Hopkins ,48223,,TRUMP
2634,1978,6205,8302,0.238255842,0.747410263,"4,227",50.92%,TX,Houston ,48225,,TRUMP
2635,1768,6635,8692,0.20340543,0.763345605,"4,867",55.99%,TX,Howard ,48227,,TRUMP
2636,324,503,871,0.371986223,0.57749713,179,20.55%,TX,Hudspeth ,48229,,TRUMP
2637,6301,23866,31185,0.202052269,0.765303832,"17,565",56.33%,TX,Hunt ,48231,,TRUMP
2638,854,7039,8126,0.105094758,0.866231848,"6,185",76.11%,TX,Hutchinson ,48233,,TRUMP
2639,90,660,760,0.118421053,0.868421053,570,75.00%,TX,Irion ,48235,,TRUMP
2640,314,2973,3339,0.094040132,0.890386343,"2,659",79.63%,TX,Jack ,48237,,TRUMP
2641,904,4266,5275,0.171374408,0.808720379,"3,362",63.73%,TX,Jackson ,48239,,TRUMP
2642,2582,10578,13351,0.193393753,0.792300202,"7,996",59.89%,TX,Jasper ,48241,,TRUMP
2643,422,694,1175,0.359148936,0.590638298,272,23.15%,TX,Jeff Davis ,48243,,TRUMP
2644,42404,42828,87363,0.485377105,0.490230418,424,0.49%,TX,Jefferson ,48245,,TRUMP
2645,1635,430,2119,0.771590373,0.202925908,"1,205",56.87%,TX,Jim Hogg ,48247,,CLINTON
2646,6688,5411,12346,0.541713915,0.438279605,"1,277",10.34%,TX,Jim Wells ,48249,,CLINTON
2647,10976,44370,57270,0.191653571,0.774751179,"33,394",58.31%,TX,Johnson ,48251,,TRUMP
2648,935,4815,5932,0.15761969,0.811699258,"3,880",65.41%,TX,Jones ,48253,,TRUMP
2649,1144,2959,4185,0.273357228,0.707048984,"1,815",43.37%,TX,Karnes ,48255,,TRUMP
2650,10265,29537,40979,0.250494156,0.720783816,"19,272",47.03%,TX,Kaufman ,48257,,TRUMP
2651,3633,15663,19936,0.182233146,0.785664125,"12,030",60.34%,TX,Kendall ,48259,,TRUMP
2652,99,84,186,0.532258065,0.451612903,15,8.06%,TX,Kenedy ,48261,,CLINTON
2653,59,360,433,0.136258661,0.831408776,301,69.52%,TX,Kent ,48263,,TRUMP
2654,4665,17658,23090,0.202035513,0.764746644,"12,993",56.27%,TX,Kerr ,48265,,TRUMP
2655,206,1697,1945,0.105912596,0.872493573,"1,491",76.66%,TX,Kimble ,48267,,TRUMP
2656,5,149,159,0.031446541,0.937106918,144,90.57%,TX,King ,48269,,TRUMP
2657,457,936,1424,0.320926966,0.657303371,479,33.64%,TX,Kinney ,48271,,TRUMP
2658,4713,4364,9483,0.496994622,0.460191922,349,3.68%,TX,Kleberg ,48273,,CLINTON
2659,247,1078,1358,0.181885125,0.793814433,831,61.19%,TX,Knox ,48275,,TRUMP
2660,3579,14546,18537,0.193073313,0.784700869,"10,967",59.16%,TX,Lamar ,48277,,TRUMP
2661,770,3040,3905,0.197183099,0.778489117,"2,270",58.13%,TX,Lamb ,48279,,TRUMP
2662,1479,6371,8149,0.181494662,0.781813719,"4,892",60.03%,TX,Lampasas ,48281,,TRUMP
2663,1125,870,2049,0.549048316,0.424597365,255,12.45%,TX,La Salle ,48283,,CLINTON
2664,1170,7339,8633,0.135526468,0.850110043,"6,169",71.46%,TX,Lavaca ,48285,,TRUMP
2665,1372,4996,6522,0.210364919,0.766022692,"3,624",55.57%,TX,Lee ,48287,,TRUMP
2666,909,6391,7407,0.12272175,0.862832456,"5,482",74.01%,TX,Leon ,48289,,TRUMP
2667,4851,18856,24155,0.200827986,0.780625129,"14,005",57.98%,TX,Liberty ,48291,,TRUMP
2668,1748,5747,7648,0.228556485,0.751438285,"3,999",52.29%,TX,Limestone ,48293,,TRUMP
2669,135,1159,1322,0.102118003,0.876701967,"1,024",77.46%,TX,Lipscomb ,48295,,TRUMP
2670,739,3450,4267,0.173189595,0.808530584,"2,711",63.53%,TX,Live Oak ,48297,,TRUMP
2671,1825,8283,10377,0.175869712,0.798207574,"6,458",62.23%,TX,Llano ,48299,,TRUMP
2672,4,57,64,0.0625,0.890625,53,82.81%,TX,Loving ,48301,,TRUMP
2673,27956,65566,98060,0.285090761,0.66863145,"37,610",38.35%,TX,Lubbock ,48303,,TRUMP
2674,403,1546,1997,0.201802704,0.774161242,"1,143",57.24%,TX,Lynn ,48305,,TRUMP
2675,881,3349,4283,0.205696941,0.781928555,"2,468",57.62%,TX,Madison ,48313,,TRUMP
2676,1156,2968,4206,0.274845459,0.705658583,"1,812",43.08%,TX,Marion ,48315,,TRUMP
2677,266,1453,1755,0.151566952,0.827920228,"1,187",67.64%,TX,Martin ,48317,,TRUMP
2678,353,1656,2053,0.171943497,0.806624452,"1,303",63.47%,TX,Mason ,48319,,TRUMP
2679,3357,8147,11779,0.284998727,0.69165464,"4,790",40.67%,TX,Matagorda ,48321,,TRUMP
2680,10397,2816,13588,0.765160436,0.207241684,"7,581",55.79%,TX,Maverick ,48323,,CLINTON
2681,480,2546,3086,0.155541154,0.825016202,"2,066",66.95%,TX,McCulloch ,48307,,TRUMP
2682,27046,48245,78255,0.345613699,0.616510127,"21,199",27.09%,TX,McLennan ,48309,,TRUMP
2683,40,454,497,0.080482897,0.913480885,414,83.30%,TX,McMullen ,48311,,TRUMP
2684,4624,12054,17187,0.269040554,0.701344039,"7,430",43.23%,TX,Medina ,48325,,TRUMP
2685,153,681,860,0.177906977,0.791860465,528,61.40%,TX,Menard ,48327,,TRUMP
2686,9993,36896,48753,0.204972002,0.756794454,"26,903",55.18%,TX,Midland ,48329,,TRUMP
2687,2042,6340,8607,0.237248751,0.736609736,"4,298",49.94%,TX,Milam ,48331,,TRUMP
2688,242,1949,2238,0.108132261,0.870866845,"1,707",76.27%,TX,Mills ,48333,,TRUMP
2689,353,1780,2190,0.161187215,0.812785388,"1,427",65.16%,TX,Mitchell ,48335,,TRUMP
2690,885,7526,8604,0.102859135,0.874709437,"6,641",77.19%,TX,Montague ,48337,,TRUMP
2691,45744,150188,203083,0.225247805,0.739539991,"104,444",51.43%,TX,Montgomery ,48339,,TRUMP
2692,1096,3974,5262,0.208285823,0.75522615,"2,878",54.69%,TX,Moore ,48341,,TRUMP
2693,1425,3443,4964,0.287066882,0.693593876,"2,018",40.65%,TX,Morris ,48343,,TRUMP
2694,40,571,620,0.064516129,0.920967742,531,85.65%,TX,Motley ,48345,,TRUMP
2695,6822,14751,22430,0.304146233,0.65764601,"7,929",35.35%,TX,Nacogdoches ,48347,,TRUMP
2696,3998,11984,16382,0.244048346,0.731534611,"7,986",48.75%,TX,Navarro ,48349,,TRUMP
2697,978,2961,4010,0.243890274,0.73840399,"1,983",49.45%,TX,Newton ,48351,,TRUMP
2698,1029,3551,4744,0.216905565,0.748524452,"2,522",53.16%,TX,Nolan ,48353,,TRUMP
2699,49102,50704,103958,0.472325362,0.487735432,"1,602",1.54%,TX,Nueces ,48355,,TRUMP
2700,274,2628,2981,0.091915465,0.881583361,"2,354",78.97%,TX,Ochiltree ,48357,,TRUMP
2701,78,850,945,0.082539683,0.899470899,772,81.69%,TX,Oldham ,48359,,TRUMP
2702,5716,25385,31761,0.179969145,0.799250653,"19,669",61.93%,TX,Orange ,48361,,TRUMP
2703,1700,8222,10175,0.167076167,0.808058968,"6,522",64.10%,TX,Palo Pinto ,48363,,TRUMP
2704,1835,8445,10413,0.17622203,0.811005474,"6,610",63.48%,TX,Panola ,48365,,TRUMP
2705,8329,46433,56413,0.147643274,0.823090422,"38,104",67.54%,TX,Parker ,48367,,TRUMP
2706,848,1911,2818,0.30092264,0.678140525,"1,063",37.72%,TX,Parmer ,48369,,TRUMP
2707,1551,2463,4167,0.372210223,0.591072714,912,21.89%,TX,Pecos ,48371,,TRUMP
2708,7123,26587,34444,0.206799443,0.771890605,"19,464",56.51%,TX,Polk ,48373,,TRUMP
2709,7620,19499,28330,0.26897282,0.688280974,"11,879",41.93%,TX,Potter ,48375,,TRUMP
2710,1458,652,2203,0.661824784,0.295960054,806,36.59%,TX,Presidio ,48377,,CLINTON
2711,619,3919,4630,0.133693305,0.846436285,"3,300",71.27%,TX,Rains ,48379,,TRUMP
2712,8340,43379,53813,0.154981138,0.806106331,"35,039",65.11%,TX,Randall ,48381,,TRUMP
2713,167,709,900,0.185555556,0.787777778,542,60.22%,TX,Reagan ,48383,,TRUMP
2714,262,1382,1678,0.15613826,0.823599523,"1,120",66.75%,TX,Real ,48385,,TRUMP
2715,1148,3924,5147,0.223042549,0.762385856,"2,776",53.93%,TX,Red River ,48387,,TRUMP
2716,1659,1417,3184,0.521042714,0.445037688,242,7.60%,TX,Reeves ,48389,,CLINTON
2717,1034,1830,2945,0.351103565,0.62139219,796,27.03%,TX,Refugio ,48391,,TRUMP
2718,20,524,550,0.036363636,0.952727273,504,91.64%,TX,Roberts ,48393,,TRUMP
2719,2203,4665,7010,0.314265335,0.665477889,"2,462",35.12%,TX,Robertson ,48395,,TRUMP
2720,9633,28396,39529,0.243694503,0.718358673,"18,763",47.47%,TX,Rockwall ,48397,,TRUMP
2721,452,3241,3765,0.120053121,0.860823373,"2,789",74.08%,TX,Runnels ,48399,,TRUMP
2722,3935,14675,18994,0.207170685,0.772612404,"10,740",56.54%,TX,Rusk ,48401,,TRUMP
2723,614,3992,4642,0.132270573,0.859974149,"3,378",72.77%,TX,Sabine ,48403,,TRUMP
2724,907,2620,3563,0.254560763,0.735335392,"1,713",48.08%,TX,San Augustine ,48405,,TRUMP
2725,2034,8050,10305,0.197379913,0.781174187,"6,016",58.38%,TX,San Jacinto ,48407,,TRUMP
2726,7825,13004,21513,0.363733556,0.604471715,"5,179",24.07%,TX,San Patricio ,48409,,TRUMP
2727,293,2025,2354,0.124468989,0.860237893,"1,732",73.58%,TX,San Saba ,48411,,TRUMP
2728,209,819,1054,0.19829222,0.777039848,610,57.87%,TX,Schleicher ,48413,,TRUMP
2729,733,4403,5261,0.139327124,0.836913134,"3,670",69.76%,TX,Scurry ,48415,,TRUMP
2730,103,1378,1502,0.068575233,0.917443409,"1,275",84.89%,TX,Shackelford ,48417,,TRUMP
2731,1757,7171,9072,0.19367284,0.790454145,"5,414",59.68%,TX,Shelby ,48419,,TRUMP
2732,96,807,933,0.102893891,0.864951768,711,76.21%,TX,Sherman ,48421,,TRUMP
2733,22128,58631,83161,0.266086266,0.705030002,"36,503",43.89%,TX,Smith ,48423,,TRUMP
2734,540,3206,3876,0.139318885,0.827141383,"2,666",68.78%,TX,Somervell ,48425,,TRUMP
2735,9246,2218,11691,0.790864768,0.189718587,"7,028",60.11%,TX,Starr ,48427,,CLINTON
2736,348,3033,3453,0.100781929,0.878366638,"2,685",77.76%,TX,Stephens ,48429,,TRUMP
2737,70,549,633,0.110584518,0.867298578,479,75.67%,TX,Sterling ,48431,,TRUMP
2738,135,555,701,0.192582026,0.791726106,420,59.91%,TX,Stonewall ,48433,,TRUMP
2739,313,1075,1415,0.221201413,0.759717314,762,53.85%,TX,Sutton ,48435,,TRUMP
2740,462,1671,2190,0.210958904,0.763013699,"1,209",55.21%,TX,Swisher ,48437,,TRUMP
2741,288001,345683,662832,0.434500748,0.521524308,"57,682",8.70%,TX,Tarrant ,48439,,TRUMP
2742,10047,33172,45266,0.221954668,0.732823753,"23,125",51.09%,TX,Taylor ,48441,,TRUMP
2743,140,287,437,0.320366133,0.656750572,147,33.64%,TX,Terrell ,48443,,TRUMP
2744,424,1295,1763,0.240499149,0.734543392,871,49.40%,TX,Terry ,48445,,TRUMP
2745,84,715,808,0.103960396,0.88490099,631,78.09%,TX,Throckmorton ,48447,,TRUMP
2746,2538,6405,9176,0.276591107,0.698016565,"3,867",42.14%,TX,Titus ,48449,,TRUMP
2747,9117,27376,38104,0.239266219,0.718454755,"18,259",47.92%,TX,Tom Green ,48451,,TRUMP
2748,306475,126750,462511,0.662632889,0.274047536,"179,725",38.86%,TX,Travis ,48453,,CLINTON
2749,1154,4737,5982,0.19291207,0.791875627,"3,583",59.90%,TX,Trinity ,48455,,TRUMP
2750,1243,6601,7969,0.15597942,0.828334797,"5,358",67.24%,TX,Tyler ,48457,,TRUMP
2751,2378,13198,15918,0.149390627,0.829124262,"10,820",67.97%,TX,Upshur ,48459,,TRUMP
2752,284,961,1296,0.219135802,0.741512346,677,52.24%,TX,Upton ,48461,,TRUMP
2753,3863,4828,8936,0.432296329,0.540286482,965,10.80%,TX,Uvalde ,48463,,TRUMP
2754,6920,5856,13476,0.513505491,0.434550312,"1,064",7.90%,TX,Val Verde ,48465,,CLINTON
2755,2792,18436,21689,0.128728849,0.850016137,"15,644",72.13%,TX,Van Zandt ,48467,,TRUMP
2756,8843,21253,31032,0.284963908,0.684873679,"12,410",39.99%,TX,Victoria ,48469,,TRUMP
2757,6085,12878,19683,0.309150028,0.654270182,"6,793",34.51%,TX,Walker ,48471,,TRUMP
2758,5744,10525,16715,0.343643434,0.629673946,"4,781",28.60%,TX,Waller ,48473,,TRUMP
2759,780,2541,3413,0.228537943,0.744506299,"1,761",51.60%,TX,Ward ,48475,,TRUMP
2760,3381,10944,14747,0.22926697,0.742117041,"7,563",51.29%,TX,Washington ,48477,,TRUMP
2761,42297,12946,56867,0.743788137,0.227654,"29,351",51.61%,TX,Webb ,48479,,CLINTON
2762,4238,10149,14707,0.2881621,0.690079554,"5,911",40.19%,TX,Wharton ,48481,,TRUMP
2763,194,2087,2306,0.084128361,0.905030356,"1,893",82.09%,TX,Wheeler ,48483,,TRUMP
2764,8752,27609,37913,0.230844301,0.728219872,"18,857",49.74%,TX,Wichita ,48485,,TRUMP
2765,807,3166,4101,0.196781273,0.772006828,"2,359",57.52%,TX,Wilbarger ,48487,,TRUMP
2766,3416,1541,5082,0.672176309,0.303227076,"1,875",36.89%,TX,Willacy ,48489,,CLINTON
2767,84252,104029,200524,0.420159183,0.518785781,"19,777",9.86%,TX,Williamson ,48491,,TRUMP
2768,4790,13991,19255,0.248766554,0.726616463,"9,201",47.78%,TX,Wilson ,48493,,TRUMP
2769,420,1403,1873,0.224239188,0.74906567,983,52.48%,TX,Winkler ,48495,,TRUMP
2770,3412,20655,24661,0.138356109,0.837557277,"17,243",69.92%,TX,Wise ,48497,,TRUMP
2771,2624,15681,18646,0.140727234,0.840984662,"13,057",70.03%,TX,Wood ,48499,,TRUMP
2772,426,1797,2299,0.185297956,0.781644193,"1,371",59.63%,TX,Yoakum ,48501,,TRUMP
2773,873,6587,7658,0.113998433,0.860146252,"5,714",74.61%,TX,Young ,48503,,TRUMP
2774,2056,1028,3134,0.656030632,0.328015316,"1,028",32.80%,TX,Zapata ,48505,,CLINTON
2775,2633,692,3390,0.776696165,0.204129794,"1,941",57.26%,TX,Zavala ,48507,,CLINTON
2776,264,1838,2490,0.106024096,0.73815261,"1,574",63.21%,UT,Beaver ,49001,,TRUMP
2777,1814,10324,16548,0.109620498,0.62388204,"8,510",51.43%,UT,Box Elder ,49003,,TRUMP
2778,6705,16643,35879,0.186878118,0.463864656,"9,938",27.70%,UT,Cache ,49005,,TRUMP
2779,1696,5182,7818,0.216935278,0.662829368,"3,486",44.59%,UT,Carbon ,49007,,TRUMP
2780,76,327,465,0.16344086,0.703225806,251,53.98%,UT,Daggett ,49009,,TRUMP
2781,22575,46985,104661,0.215696391,0.448925579,"24,410",23.32%,UT,Davis ,49011,,TRUMP
2782,500,5505,6932,0.072129256,0.794143104,"5,005",72.20%,UT,Duchesne ,49013,,TRUMP
2783,379,3402,4263,0.088904527,0.798029557,"3,023",70.91%,UT,Emery ,49015,,TRUMP
2784,352,1577,2294,0.153443766,0.68744551,"1,225",53.40%,UT,Garfield ,49017,,TRUMP
2785,1932,1934,4456,0.433572711,0.434021544,2,0.04%,UT,Grand ,49019,,TRUMP
2786,2104,10025,15354,0.137032695,0.652924319,"7,921",51.59%,UT,Iron ,49021,,TRUMP
2787,436,2759,4076,0.106967615,0.676889107,"2,323",56.99%,UT,Juab ,49023,,TRUMP
2788,739,2248,3482,0.212234348,0.645605974,"1,509",43.34%,UT,Kane ,49025,,TRUMP
2789,431,3860,5234,0.082346198,0.737485671,"3,429",65.51%,UT,Millard ,49027,,TRUMP
2790,572,3156,5136,0.111370717,0.614485981,"2,584",50.31%,UT,Morgan ,49029,,TRUMP
2791,31,537,617,0.050243112,0.870340357,506,82.01%,UT,Piute ,49031,,TRUMP
2792,104,786,1096,0.094890511,0.717153285,682,62.23%,UT,Rich ,49033,,TRUMP
2793,154831,117901,361347,0.428482871,0.32628194,"36,930",10.22%,UT,Salt Lake ,49035,,CLINTON
2794,1997,2635,5385,0.37084494,0.489322191,638,11.85%,UT,San Juan ,49037,,TRUMP
2795,1026,6436,9778,0.104929433,0.658212313,"5,410",55.33%,UT,Sanpete ,49039,,TRUMP
2796,673,6455,8308,0.081006259,0.776961964,"5,782",69.60%,UT,Sevier ,49041,,TRUMP
2797,10251,7160,20133,0.509164059,0.355635027,"3,091",15.35%,UT,Summit ,49043,,CLINTON
2798,4015,9693,18905,0.212377678,0.512721502,"5,678",30.03%,UT,Tooele ,49045,,TRUMP
2799,1002,9876,12883,0.077776915,0.766591632,"8,874",68.88%,UT,Uintah ,49047,,TRUMP
2800,24579,89755,174942,0.140497994,0.513055756,"65,176",37.26%,UT,Utah ,49049,,TRUMP
2801,3063,6115,12120,0.252722772,0.504537954,"3,052",25.18%,UT,Wasatch ,49051,,TRUMP
2802,9583,39566,57494,0.166678262,0.688176158,"29,983",52.15%,UT,Washington ,49053,,TRUMP
2803,271,959,1410,0.192198582,0.680141844,688,48.79%,UT,Wayne ,49055,,TRUMP
2804,22187,38447,81451,0.272396901,0.472026126,"16,260",19.96%,UT,Weber ,49057,,TRUMP
2805,6737,8582,15755,0.427610282,0.544715963,"1,845",11.71%,VA,Accomack ,51001,,TRUMP
2806,33297,19232,56134,0.593169915,0.342608758,"14,065",25.06%,VA,Albemarle ,51003,,CLINTON
2807,57147,13241,74384,0.768270058,0.178008712,"43,906",59.03%,VA,Alexandria city,51510,,CLINTON
2808,2165,4873,7306,0.296331782,0.666986039,"2,708",37.07%,VA,Alleghany ,51005,,TRUMP
2809,2150,4704,7035,0.305614783,0.668656716,"2,554",36.30%,VA,Amelia ,51007,,TRUMP
2810,4986,9643,15164,0.328805065,0.635914007,"4,657",30.71%,VA,Amherst ,51009,,TRUMP
2811,2023,5714,7954,0.25433744,0.718380689,"3,691",46.40%,VA,Appomattox ,51011,,TRUMP
2812,91879,20155,119344,0.769866939,0.168881552,"71,724",60.10%,VA,Arlington ,51013,,CLINTON
2813,8108,26152,36661,0.221161452,0.713346608,"18,044",49.22%,VA,Augusta ,51015,,TRUMP
2814,603,1548,2243,0.26883638,0.690147124,945,42.13%,VA,Bath ,51017,,TRUMP
2815,9733,30578,42186,0.230716351,0.724837624,"20,845",49.41%,VA,Bedford ,51019,,TRUMP
2816,453,2572,3124,0.145006402,0.823303457,"2,119",67.83%,VA,Bland ,51021,,TRUMP
2817,4492,13369,18641,0.240974197,0.717182555,"8,877",47.62%,VA,Botetourt ,51023,,TRUMP
2818,1832,4884,6966,0.262991674,0.701119724,"3,052",43.81%,VA,Bristol city,51520,,TRUMP
2819,4473,3045,7645,0.585088293,0.398299542,"1,428",18.68%,VA,Brunswick ,51025,,CLINTON
2820,1721,7292,9220,0.186659436,0.790889371,"5,571",60.42%,VA,Buchanan ,51027,,TRUMP
2821,3128,3969,7284,0.429434377,0.544892916,841,11.55%,VA,Buckingham ,51029,,TRUMP
